
agency_cd	site_no	station_nm	site_tp_cd	lat_va	long_va	dec_lat_va	dec_long_va	coord_meth_cd	coord_acy_cd	coord_datum_cd	dec_coord_datum_cd	district_cd	state_cd
USGS	02364200	PEA RIVER AT ALBERTON, ALA	ST	311627	0860656	31.27433630	-86.11550140	M	U	NAD27	NAD83	01	01
USGS	02364400	CRIPPLE CREEK NEAR OPP, AL	ST	311513	0861158	31.25378058	-86.19939300	M	U	NAD27	NAD83	01	01
USGS	02364500	PEA RIVER NEAR SAMSON AL	ST	310645	0860558	31.11267588	-86.09938680	M	U	NAD27	NAD83	01	01
USGS	02364570	PANTHER CREEK NEAR HACODA AL	ST	310715	0861113	31.12100846	-86.18688960	M	U	NAD27	NAD83	01	01
USGS	02364700	FLAT CREEK NEAR SAMSON AL	ST	310236	0860605	31.04351198	-86.10133000	M	U	NAD27	NAD83	01	01
USGS	02364800	PEA RIVER AT ALA HWY 87 NR SAMSON, ALA	ST	305949	0855946	30.99712508	-85.99604880	M	U	NAD27	NAD83	01	01
USGS	02364885	SANDY CREEK NR SAMSON, ALA	ST	310501	0860221	31.08378838	-86.03910670	M	U	NAD27	NAD83	01	01
USGS	02364900	SANDY CREEK NEAR GENEVA AL	ST	310210	0855759	31.03629030	-85.96632640	M	U	NAD27	NAD83	01	01
USGS	02365000	PEA RIVER NEAR GENEVA AL	ST	310137	0855302	31.02712398	-85.88382460	M	U	NAD27	NAD83	01	01
USGS	02365100	SPRING CREE AT COUNTY RD 55 NEAR GENEVA, ALABAMA	ST	310235	0854511	31.04323464	-85.75298860	M	1	NAD27	NAD83	01	01
USGS	02365310	GRANTS BRANCH TRIBUTARY NEAR FADETTE AL	ST	310221	0853511	31.03934660	-85.58632219	M	U	NAD27	NAD83	01	01
USGS	02367400	YELLOW RIVER NR SANFORD, ALA	ST	311902	0862121	31.31739106	-86.35578780	M	U	NAD27	NAD83	01	01
USGS	02367478	LIGHTWOOD KNOT CREEK ON U.S. HWY 331 NR OPP, ALA	ST	311937	0861555	31.32711205	-86.26522980	M	U	NAD27	NAD83	01	01
USGS	02367480	LIGHTWOOD KNOT CREEK NEAR OPP AL	ST	311740	0861657	31.29461300	-86.28245200	M	U	NAD27	NAD83	01	01
USGS	02367495	POLEY CREEK NR SANFORD, ALA	ST	311934	0861801	31.32627910	-86.30023080	M	U	NAD27	NAD83	01	01
USGS	02367500	LIGHTWOOD KNOT CREEK AT BABBIE AL	ST	311614	0861849	31.27072510	-86.31356360	M	U	NAD27	NAD83	01	01
USGS	02367515	YELLOW RIVER NR BABBIE, ALA	ST	311418	0862024	31.23850425	-86.33995250	M	U	NAD27	NAD83	01	01
USGS	02367600	INDIAN CREEK NEAR OPP, AL.	ST	311516	0861717	31.25461400	-86.28800700	M	U	NAD27	NAD83	01	01
USGS	02367615	INDIAN CREEK NR OPP, ALA	ST	311332	0861920	31.22572670	-86.32217390	M	U	NAD27	NAD83	01	01
USGS	02367620	INDIAN CREEK BELOW OPP, ALA	ST	311246	0862025	31.21294969	-86.34022960	M	U	NAD27	NAD83	01	01
USGS	02367640	YELLOW RIVER NR FLORALA, ALA	ST	310541	0862609	31.09489930	-86.43578460	M	U	NAD27	NAD83	01	01
USGS	02367698	FIVE RUNS CREEK AT ST. HWY 55 NR ANDALUSIA, ALA	ST	311322	0862714	31.22295080	-86.45384390	M	U	NAD27	NAD83	01	01
USGS	02367699	BAY BRANCH NR ANDALUSIA, ALA	ST	311520	0862948	31.25572814	-86.49662359	M	U	NAD27	NAD83	01	01
USGS	02367700	FIVE RUNS CREEK NEAR ANDALUSIA AL	ST	311600	0862600	31.26683798	-86.43328890	M	U	NAD27	NAD83	01	01
USGS	02367800	YELLOW RIVER NEAR WING AL	ST	310036	0863214	31.01018008	-86.53717400	M	U	NAD27	NAD83	01	01
USGS	02368690	POND CREEK NR FLORALA, ALA	ST	305914	0862058	30.98740285	-86.34939110	M	U	NAD27	NAD83	01	01
USGS	02368705	POND CREEK BELOW FLORALA, ALA	ST	305802	0862202	30.96740353	-86.36716940	M	U	NAD27	NAD83	01	01
USGS	02369725	BLACKWATER CREEK NEAR FALCO AL	ST	310230	0863930	31.04184590	-86.65828900	M	U	NAD27	NAD83	01	01
USGS	02369738	BLACKWATER CREEK AT BRADLEY AL	ST	310145	0864210	31.02934644	-86.70273430	M	U	NAD27	NAD83	01	01
USGS	02369755	PANTHER CREEK NEAR FALCO AL	ST	310420	0864125	31.07240035	-86.69023499	M	U	NAD27	NAD83	01	01
USGS	02369764	PANTHER CREEK AT BRADLEY AL	ST	310205	0864220	31.03490179	-86.70551230	M	U	NAD27	NAD83	01	01
USGS	02369775	BEAR CREEK NEAR DIXIE AL	ST	310550	0864315	31.09739938	-86.72079190	M	U	NAD27	NAD83	01	01
USGS	02369798	BEAR CREEK AT BRADLEY AL	ST	310205	0864245	31.03490180	-86.71245690	M	U	NAD27	NAD83	01	01
USGS	02369800	BLACKWATER RIVER NEAR BRADLEY AL	ST	310139	0864236	31.02767985	-86.70995670	M	S	NAD27	NAD83	01	01
USGS	02370800	CONECUH RIVER AT BOSWELL AL	ST	315821	0854704	31.97265456	-85.78439300	M	U	NAD27	NAD83	01	01
USGS	02370900	CONECUH RIVER NEAR CORCORAN AL	ST	315207	0855648	31.86876667	-85.94661790	M	U	NAD27	NAD83	01	01
USGS	02371000	CONECUH RIVER NEAR TROY AL	ST	315040	0855941	31.84459990	-85.99467429	M	U	NAD27	NAD83	01	01
USGS	02371050	TRIBUTARY TO CONECUH RIVER NEAR TROY	ST	314852	0855912	31.81460070	-85.98661810	M	S	NAD27	NAD83	01	01
USGS	02371160	DOUBLE BRANCH NR TROY, ALA	ST	314739	0860136	31.79432294	-86.02661920	M	U	NAD27	NAD83	01	01
USGS	02371200	INDIAN CREEK NEAR TROY AL	ST	314850	0860715	31.81404388	-86.12078990	M	U	NAD27	NAD83	01	01
USGS	02371300	CONECUH RIVER AT GOSHEN AL	ST	314310	0860636	31.71960196	-86.10995450	M	U	NAD27	NAD83	01	01
USGS	02371380	CONECUH RIVER AT GLENWOOD AL	ST	313935	0860932	31.65988120	-86.15884380	M	U	NAD27	NAD83	01	01
USGS	02371470	SANDY CREEK NEAR BRANTLEY, AL.	ST	313541	0861315	31.59488290	-86.22078879	M	U	NAD27	NAD83	01	01
USGS	02371500	CONECUH RIVER AT BRANTLEY AL	ST	313424	0861506	31.57349458	-86.25162260	M	S	NAD27	NAD83	01	01
USGS	02371503	DRY CREEK NEAR LUVERNE, ALABAMA	ST	313713	0861615	31.62043750	-86.27079130	M	S	NAD27	NAD83	01	01
USGS	02371505	DRY CREEK AT BRANTLEY AL	ST	313452	0861617	31.58127210	-86.27134580	M	U	NAD27	NAD83	01	01
USGS	02371600	CONECUH RIVER AT DOZIER,AL.	ST	312915	0862140	31.48766415	-86.36106910	M	U	NAD27	NAD83	01	01
USGS	02371628	SIMS MILL CREEK NR GANTT, ALA	ST	312825	0862510	31.47377580	-86.41940440	M	U	NAD27	NAD83	01	01
USGS	02371630	BIG CREEK NEAR GANTT AL	ST	312754	0862425	31.46516490	-86.40690370	M	U	NAD27	NAD83	01	01
USGS	02371680	FEAGIN CREEK NEAR GANTT AL	ST	312508	0862602	31.41905537	-86.43384800	M	U	NAD27	NAD83	01	01
USGS	02371698	CONECUH RI AT MCWILLIAMS STEAMPLANT (WITHDRAW)	ST	312416	0862846	31.40461168	-86.47940480	M	U	NAD27	NAD83	01	01
USGS	02371701	CONECUH RIVER BEL GANTT DAM NR ANDALUSIA, AL.	ST	312358	0862851	31.39961186	-86.48079360	M	U	NAD27	NAD83	01	01
USGS	02371702	CONECUH RIVER AT MCWILLIAMS STEAM PLANT (RELEASE)	ST	312409	0862846	31.40266730	-86.47940480	M	U	NAD27	NAD83	01	01
USGS	02371800	OLUSTEE CREEK NR PINE LEVEL, ALA	ST	320008	0860336	32.00237338	-86.05995670	M	U	NAD27	NAD83	01	01
USGS	02371825	OLUSTEE CREEK ABOVE SHADY GROVE, ALA	ST	315638	0860708	31.94404080	-86.11884710	M	U	NAD27	NAD83	01	01
USGS	02371840	OLUSTEE CREEK AT SHADY GROVE, ALA	ST	315414	0860854	31.90404147	-86.14829220	M	U	NAD27	NAD83	01	01
USGS	02371850	PATSALIGA CREEK NEAR PETREY AL	ST	314954	0861059	31.83182067	-86.18301480	M	U	NAD27	NAD83	01	01
USGS	02371950	PATSALIGA CREEK AT PATSBURG AL	ST	314620	0861326	31.77237733	-86.22384880	M	U	NAD27	NAD83	01	01
USGS	02371975	PATSALIGA CREEK NEAR LUVERNE AL	ST	314500	0861530	31.75015545	-86.25829430	M	U	NAD27	NAD83	01	01
USGS	02372000	PATSALIGA CREEK AT LUVERNE AL	ST	314327	0861642	31.72432298	-86.27829440	M	U	NAD27	NAD83	01	01
USGS	02372100	LITTLE PATSALIGA CREEK NEAR HONORAVILLE AL	ST	315200	0862200	31.86681904	-86.36663310	M	U	NAD27	NAD83	01	01
USGS	02372150	LITTLE PATSALIGA CREEK NEAR RUTLEDGE AL	ST	334343	0861948	33.72871145	-86.32997970	M	U	NAD27	NAD83	01	01
USGS	02372250	PATSALIGA CREEK NEAR BRANTLEY AL	ST	313546	0862420	31.59627177	-86.40551809	M	U	NAD27	NAD83	01	01
USGS	02372300	PATSALIGA CREEK NEAR BOSTON AL	ST	313052	0863022	31.51460790	-86.50607530	M	U	NAD27	NAD83	01	01
USGS	02372350	PATSALIGA CREEK NEAR GANTT, AL.	ST	312453	0863205	31.41488906	-86.53468440	M	U	NAD27	NAD83	01	01
USGS	02372380	PATSALIGA CREEK AT CO RD 59 NR RIVER FALLS, AL.	ST	312213	0863125	31.37044620	-86.52357180	M	U	NAD27	NAD83	01	01
USGS	02372400	BUCK CREEK NEAR RED LEVEL AL	ST	312500	0863500	31.41683320	-86.58329680	M	U	NAD27	NAD83	01	01
USGS	02372422	CONECUH RIVER BEL PT A DAM NR RIVER FALLS, AL.	ST	312140	0863111	31.36127990	-86.51968260	M	S	NAD27	NAD83	01	01
USGS	02372430	CONECUH RIVER AT RIVER FALLS, ALABAMA	ST	312053	0863146	31.34822474	-86.52940470	M	S	NAD27	NAD83	01	01
USGS	02372435	PRESTWOOD CREEK NR RIVER FALLS, ALA	ST	312017	0863119	31.33822514	-86.52190420	M	U	NAD27	NAD83	01	01
USGS	02372475	CONECUH RIVER AT CO RO 42 NEAR ANDALUSIA	ST	311639	0863409	31.27767138	-86.56912590	M	S	NAD27	NAD83	01	01
USGS	02372500	CONECUH RIVER NEAR ANDALUSIA AL	ST	311519	0863601	31.25544969	-86.60023720	M	U	NAD27	NAD83	01	01
USGS	02372510	CATOE CREEK NEAR ANDALUSIA AL	ST	310954	0863620	31.16517496	-86.60551290	M	U	NAD27	NAD83	01	01
USGS	02372550	CONECUH RIVER AT HART BRIDGE NR FAIRFIELD	ST	311145	0864051	31.19600685	-86.68079320	M	S	NAD27	NAD83	01	01
USGS	02372690	LONG CREEK NEAR GARLAND AL	ST	313520	0865200	31.58904927	-86.86664160	M	U	NAD27	NAD83	01	01
USGS	02372700	SEPULGA RIVER NEAR GARLAND AL	ST	313306	0865201	31.55182830	-86.86691840	M	U	NAD27	NAD83	01	01
USGS	02372740	PERSIMMON CREEK NEAR GREENVILLE AL	ST	314957	0863608	31.83265278	-86.60219580	M	U	NAD27	NAD83	01	01
USGS	02372745	TANYARD BRANCH AT GREENVILLE, ALA	ST	315001	0863656	31.83376380	-86.61552940	M	U	NAD27	NAD83	01	01
USGS	02372750	UNNAMED BRANCH NEAR GREENVILLE, ALA	ST	314743	0863608	31.79543160	-86.60219540	M	U	NAD27	NAD83	01	01
USGS	02372755	TRIB TO PERSIMMON CREEK AT GREENVILLE	ST	314916	0863802	31.82126409	-86.63386310	M	S	NAD27	NAD83	01	01
USGS	02372800	STALLINGS CREEK NEAR GREENVILLE AL	ST	314636	0863845	31.77682087	-86.64580730	M	U	NAD27	NAD83	01	01
USGS	02372830	PERSIMMON C NR CHAPMAN, ALA	ST	314125	0863710	31.69043488	-86.61941600	M	U	NAD27	NAD83	01	01
USGS	02372860	ROCKY CREEK AT CHAPMAN AL	ST	314106	0864243	31.68515690	-86.71191800	M	U	NAD27	NAD83	01	01
USGS	02372863	ROCKY C NR GEORGIANA, ALA	ST	313838	0864236	31.64404720	-86.70997250	M	U	NAD27	NAD83	01	01
USGS	02372865	UNNAMED BRANCH NR GEORGIANA, ALA	ST	313742	0864255	31.62849216	-86.71525000	M	U	NAD27	NAD83	01	01
USGS	02372880	PERSIMMON CREEK NEAR MCKENZIE AL	ST	313448	0864401	31.58016040	-86.73358260	M	U	NAD27	NAD83	01	01
USGS	02372900	PANTHER CREEK NEAR GEORGIANA AL	ST	313752	0864628	31.63126978	-86.77441820	M	U	NAD27	NAD83	01	01
USGS	02372920	PERSIMMON CREEK AT GARLAND AL	ST	313305	0864901	31.55155040	-86.81691720	M	U	NAD27	NAD83	01	01
USGS	02373000	SEPULGA RIVER NEAR MCKENZIE AL	ST	312713	0864713	31.45377580	-86.78691390	M	S	NAD27	NAD83	01	01
USGS	02373100	PIGEON CREEK NEAR SPRING HILL AL	ST	315238	0863009	31.87737410	-86.50247140	M	U	NAD27	NAD83	01	01
USGS	02373180	PIGEON CREEK NEAR GREENVILLE AL	ST	314908	0863007	31.81904247	-86.50191530	M	U	NAD27	NAD83	01	01
USGS	02373250	  STABLER SPRING NEAR MOODYS CROSSROADS, ALABAMA	SP	314436	0862928	31.74348910	-86.49108080	M	F	NAD27	NAD83	01	01
USGS	02373300	PIGEON CREEK NEAR PIGEON CREEK AL	ST	313801	0863340	31.63377036	-86.56107980	M	U	NAD27	NAD83	01	01
USGS	02373500	PIGEON CREEK NEAR THAD AL	ST	312836	0863930	31.47683085	-86.65830020	M	U	NAD27	NAD83	01	01
USGS	02373700	SEPULGA RIVER NEAR BROOKLYN AL	ST	311822	0864259	31.30628055	-86.71635250	M	U	NAD27	NAD83	01	01
USGS	02373800	SEPULGA RIVER AT BROOKLYN AL	ST	311542	0864548	31.26183739	-86.76329690	M	U	NAD27	NAD83	01	01
USGS	02373845	MCCREARY SPRING NEAR DIXIE AL              A  27	SP	311318	0864802	31.22183916	-86.80051930	M	U	NAD27	NAD83	01	01
USGS	02374000	CONECUH RIVER NEAR BROOKLYN, AL.	ST	310949	0864800	31.16378587	-86.79996240	M	U	NAD27	NAD83	01	01
USGS	02374050	FOLLEY CREEK NEAR DIXIE, AL	ST	310740.01	0864747.33	31.12778056	-86.79648060	N	1	NAD83	NAD83	01	01
USGS	02374250	CONECUH RIVER AT STATE HWY 41 NEAR BREWTON, AL.	ST	310401	0870342	31.06712374	-87.06163520	M	S	NAD27	NAD83	01	01
USGS	02374500	MURDER CREEK NEAR EVERGREEN AL	ST	312506	0865912	31.41850006	-86.98664030	M	U	NAD27	NAD83	01	01
USGS	02374550	BURNT CORN CREEK ON US HWY 31 IN BREWTON, AL	ST	310640	0870437	31.11128874	-87.07691430	M	U	NAD27	NAD83	01	01
USGS	02374595	PANTHER CREEK AT CASTLEBERRY, ALA	ST	311806	0870124	31.30183759	-87.02330550	M	U	NAD27	NAD83	01	01
USGS	02374600	MURDER CREEK AT CASTLEBERRY AL	ST	311810	0870046	31.30294870	-87.01274960	M	U	NAD27	NAD83	01	01
USGS	02374660	MURDER CREEK AT KIRKLAND AL	ST	311130	0870135	31.19184150	-87.02635880	M	U	NAD27	NAD83	01	01
USGS	02374700	MURDER CREEK AT STATE HWY 41 AT BREWTON, AL.	ST	310603	0870408	31.10101137	-87.06885829	M	U	NAD27	NAD83	01	01
USGS	02374715	BURNT CORN CREEK NEAR BELLEVILLE AL	ST	312526	0870849	31.42405495	-87.14692270	M	U	NAD27	NAD83	01	01
USGS	02374720	BURNT CORN CREEK NR LENOX, ALA	ST	311938	0870955	31.32739148	-87.16525450	M	U	NAD27	NAD83	01	01
USGS	02374730	BRUSHY CREEK NEAR RANGE AL	ST	311815	0871033	31.30433665	-87.17580990	M	U	NAD27	NAD83	01	01
USGS	02374745	BURNT CORN CREEK AT STATE HWY 41 NEAR BREWTON, AL.	ST	310747	0870514	31.12989910	-87.08719280	M	U	NAD27	NAD83	01	01
USGS	02374750	BURNT CORN CREEK AT BREWTON AL	ST	310603	0870436	31.10101135	-87.07663630	M	U	NAD27	NAD83	01	01
USGS	02374760	CONECUH RIVER NEAR POLLARD AL	ST	310018	0870947	31.00518169	-87.16302620	M	U	NAD27	NAD83	01	01
USGS	02374796	LITTLE ESCAMBIA CREEK BL CHAVERS C NR POLLARD AL	ST	310423	0871257	31.07323446	-87.21580690	M	U	NAD27	NAD83	01	01
USGS	02374797	TRIB TO LITTLE ESCAMBIA CREEK NEAR POLLARD AL	ST	310333	0871320	31.05934615	-87.22219580	M	U	NAD27	NAD83	01	01
USGS	02374798	LITTLE ESCAMBIA CREEK BL POLLARD OIL FIELD AL	ST	310242	0871306	31.04518007	-87.21830650	M	U	NAD27	NAD83	01	01
USGS	02374799	LITTLE ESCAMBIA CREEK ABOVE POLLARD, ALA	ST	310241	0871306	31.04490230	-87.21830650	M	U	NAD27	NAD83	01	01
USGS	02374800	LITTLE ESCAMBIA CREEK NEAR POLLARD AL	ST	310114	0871225	31.02073664	-87.20691680	M	U	NAD27	NAD83	01	01
USGS	02374900	BIG ESCAMBIA CREEK NEAR ROBINSONVILLE AL	ST	310956	0872147	31.16573078	-87.36303569	M	U	NAD27	NAD83	01	01
USGS	02374950	BIG ESCAMBIA CR AT SARDINE BR NR STANLEY CROSSROAD	ST	310746	0872214	31.12962115	-87.37053530	M	S	NAD27	NAD83	01	01
USGS	02374970	SIZEMORE CREEK NEAR ROBINSONVILLE AL	ST	310557	0872331	31.09934464	-87.39192440	M	U	NAD27	NAD83	01	01
USGS	02375000	BIG ESCAMBIA CREEK AT FLOMATON AL	ST	310038	0871546	31.01073709	-87.26275180	M	U	NAD27	NAD83	01	01
USGS	02376220	PERDIDO RIVER AT US HWY 31 NEAR ATMORE, AL.	ST	310001	0873555	31.00045960	-87.59859670	M	U	NAD27	NAD83	01	01
USGS	02376240	DYAS CREEK AT US HWY 31 NEAR DYAS, AL.	ST	305600	0874106	30.93351700	-87.68498890	M	U	NAD27	NAD83	01	01
USGS	02376245	MCCURTIN CREEK NEAR BAY MINETTE AL	ST	305432	0874323	30.90907320	-87.72304580	M	U	NAD27	NAD83	01	01
USGS	02376250	DYAS CREEK AT CO RD 61 NEAR BAY MINETTE, AL.	ST	305212	0873824	30.87018556	-87.63998730	M	U	NAD27	NAD83	01	01
USGS	02376270	BRUSHY CREEK NEAR ATMORE AL	ST	310000	0873208	31.00018190	-87.53553860	M	U	NAD27	NAD83	01	01
USGS	02377200	STYX RIVER NEAR STAPLETON AL	ST	304417	0874345	30.73824476	-87.72915670	M	U	NAD27	NAD83	01	01
USGS	02377300	STYX RIVER AT BRADY ROAD BELOW STAPLETON, AL.	ST	304128	0874224	30.69130148	-87.70665570	M	U	NAD27	NAD83	01	01
USGS	02377500	STYX RIVER NEAR LOXLEY, AL.	ST	303950	0873820	30.66408006	-87.63887559	M	U	NAD27	NAD83	01	01
USGS	02377505	HOLLINGER CREEK NEAR BAY MINETTE AL	ST	305202	0874300	30.86740777	-87.71665660	M	U	NAD27	NAD83	01	01
USGS	02377540	HOLLINGER CREEK AT COUNTY ROAD NR STAPLETON, AL.	ST	304223	0873801	30.70657900	-87.63359800	M	U	NAD27	NAD83	01	01
USGS	02377550	HOLLINGER CREEK NEAR GATESWOOD AL	ST	304102	0873734	30.68407959	-87.62609760	M	U	NAD27	NAD83	01	01
USGS	02377560	STYX R NR LOXLEY, AT SMITHS SIDING, ALA	ST	303813	0873626	30.63713636	-87.60720770	M	U	NAD27	NAD83	01	01
USGS	02377570	STYX RIVER NEAR ELSANOR, AL.	ST	303620	0873250	30.60574840	-87.54720570	M	U	NAD27	NAD83	01	01
USGS	02377750	STYX RIVER AT SEMINOLE, ALA	ST	303105	0872746	30.51825089	-87.46275770	M	S	NAD27	NAD83	01	01
USGS	02377920	BLACKWATER RIVER AT US HWY 90 NR ROBERTSDALE, AL.	ST	303355	0874021	30.56547128	-87.67248690	M	U	NAD27	NAD83	01	01
USGS	02377940	UNNAMED TRIB TO ROCK C AT ROBERTSDALE, ALA	ST	303308	0874135	30.55241597	-87.69304300	M	U	NAD27	NAD83	01	01
USGS	02377960	BLACKWATER RIVER AT CO RD 87 NEAR ELSANOR, AL.	ST	303041	0873454	30.51158404	-87.58165040	M	U	NAD27	NAD83	01	01
USGS	02377975	BLACKWATER RIVER ABOVE SEMINOLE AL	ST	303040	0873046	30.51130650	-87.51275940	M	U	NAD27	NAD83	01	01
USGS	02378150	SANDY CREEK AT US HWY 98 NEAR ELBERTA, AL.	ST	302423	0873750	30.40658693	-87.63054020	M	U	NAD27	NAD83	01	01
USGS	02378160	WOLF C NR FOLEY, ALA	ST	302424	0874008	30.40686460	-87.66887470	M	U	NAD27	NAD83	01	01
USGS	02378170	WOLF CREEK BELOW FOLEY, ALA	ST	302317	0873910	30.38825410	-87.65276300	M	U	NAD27	NAD83	01	01
USGS	02378175	WOLF C NR MIFLIN, ALA	ST	302222	0873755	30.37297680	-87.63192900	M	U	NAD27	NAD83	01	01
USGS	02378176	WOLF CREEK AT CO RD 20 NEAR MIFLIN, AL.	ST	302213	0873724	30.37047690	-87.62331760	M	U	NAD27	NAD83	01	01
USGS	02378177	MIFLIN CREEK AT US HWY 98 AT ELBERTA, AL.	ST	302452	0873529	30.41464234	-87.59137240	M	U	NAD27	NAD83	01	01
USGS	0237817750	PORTAGE CREEK (INTERCOASTAL WW) NR ORANGE BCH, AL.	ST	301754	0873738	30.29853460	-87.62720620	M	S	NAD27	NAD83	01	01
USGS	02378185	INTRACOASTAL WATERWAY - GULF SHORES, AL.	ST	301646	0874112	30.27964626	-87.68665240	M	U	NAD27	NAD83	01	01
USGS	02378195	BON SECOUR RIVER AT COUNTY ROAD 12 NEAR FOLEY, AL.	ST	302122	0874228	30.35631054	-87.70776450	M	U	NAD27	NAD83	01	01
USGS	0237819550	BOGGY BRANCH AT ST HWY 59 NEAR GULF SHORES, AL.	ST	301948	0874100	30.33020026	-87.68331920	M	U	NAD27	NAD83	01	01
USGS	02378196	BON SECURE #7 STAGE	ST	301601	0874353	30.26714664	-87.73137590	M	U	NAD27	NAD83	01	01
USGS	02378197	BON SECURE #6 VEL	ST	301700	0874403	30.28353500	-87.73415380	M	U	NAD27	NAD83	01	01
USGS	02378198	BON SECURE #5 STAGE	ST	301753	0874500	30.29825676	-87.74998770	M	U	NAD27	NAD83	01	01
USGS	02378199	BON SECURE #4 STAGE	ST	301743	0874450	30.29547908	-87.74720980	M	U	NAD27	NAD83	01	01
USGS	0237819950	STORM-TIDE GAGE ON BON SECOUR R NEAR BON SECOUR	ST-TS	301816.28	0874341.29	30.30452220	-87.72813610	G	H	NAD83	NAD83	01	01
USGS	02378200	BON SECURE #3 STAGE	ST	301752	0874415	30.29797900	-87.73748730	M	U	NAD27	NAD83	01	01
USGS	02378201	B0N SECURE #2 VEL	ST	301853	0874249	30.31492293	-87.71359780	M	U	NAD27	NAD83	01	01
USGS	02378202	BON SECURE #2 STAGE	ST	301853	0874248	30.31492293	-87.71332000	M	U	NAD27	NAD83	01	01
USGS	02378203	BON SECURE #1	ST	302030	0874222	30.34186654	-87.70609770	M	U	NAD27	NAD83	01	01
USGS	02378300	MAGNOLIA RIVER AT US 98 NEAR FOLEY, ALABAMA	ST	302423	0874413	30.40658669	-87.73693230	M	S	NAD27	NAD83	01	01
USGS	02378375	FISH RIVER AT I-10 NEAR LOXLEY, AL.	ST	303915	0874734	30.65435777	-87.79276890	M	U	NAD27	NAD83	01	01
USGS	02378400	FISH RIVER AT US 90 NEAR LOXLEY, AL.	ST	303812	0874759	30.63685818	-87.79971340	M	U	NAD27	NAD83	01	01
USGS	02378410	FISH RIVER NEAR DAPHNE AL	ST	302612	0874901	30.43686349	-87.81693479	M	U	NAD27	NAD83	01	01
USGS	02378490	PERONE BRANCH NR. SILVERHILL	ST	303245	0873931	30.54602735	-87.65859750	M	S	NAD27	NAD83	01	01
USGS	02378500	FISH RIVER NEAR SILVER HILL AL	ST	303243	0874755	30.54547146	-87.79860149	M	S	NAD27	NAD83	01	01
USGS	02378505	Fish River near Clay City	ST	303124	0874833	30.52352750	-87.80915710	M	S	NAD27	NAD83	01	01
USGS	02378515	FISH RIVER @ CLAY CITY	ST	302926	0874820	30.49075060	-87.80554570	M	S	NAD27	NAD83	01	01
USGS	02378518	Silver Creek at Silverhill, Ala	ST	303243	0874415	30.54547155	-87.73748880	M	S	NAD27	NAD83	01	01
USGS	02378525	POLECAT CREEK NEAR CLAY CITY, ALA	ST	302954	0874504	30.49852818	-87.75109990	M	S	NAD27	NAD83	01	01
USGS	02378530	POLECAT CREEK AT COUNTY ROAD 9 NEAR MARLOW, AL.	ST	302927	0874750	30.49102839	-87.79721220	M	U	NAD27	NAD83	01	01
USGS	02378534	POLECAT CR. NEAR CLAY CITY	ST	302908	0874806	30.48575078	-87.80165670	M	S	NAD27	NAD83	01	01
USGS	02378535	Fish R. @ Polecat Cr. nr. Clay City	ST	302903	0874811	30.48436193	-87.80304560	M	S	NAD27	NAD83	01	01
USGS	02378540	COWPEN CREEK AT CO RD 33 NEAR CLAY CITY, AL.	ST	302858	0874907	30.48297308	-87.81860160	M	U	NAD27	NAD83	01	01
USGS	02378545	Fish River below Clay City	ST	302843	0874820	30.47880656	-87.80554570	M	S	NAD27	NAD83	01	01
USGS	0237854625	Fish River below Marlow	ST	302608	0874845	30.43555556	-87.81250000	G	5	NAD83	NAD83	01	01
USGS	0237854650	WATERHOLE BRANCH AT COUNTY RD 13 NR PT CLEAR, ALA	ST	302733	0875209	30.45936274	-87.86915850	M	S	NAD27	NAD83	01	01
USGS	0237854750	WATERHOLE BRANCH NEAR TURKEY BRANCH, ALA	ST	302632	0874953	30.44241887	-87.83137970	M	S	NAD27	NAD83	01	01
USGS	02378580	MOBILE BAY NEAR POINT CLEAR AL	ST	302924	0875545	30.49019499	-87.92916000	M	U	NAD27	NAD83	01	01
USGS	02378590	FLY CREEK AT US HWY 98 NEAR FAIRHOPE, AL.	ST	303308	0875332	30.55241564	-87.89221500	M	U	NAD27	NAD83	01	01
USGS	02378600	ROCK CREEK AT US HWY 98 NEAR FAIRHOPE, AL.	ST	303348	0875339	30.56352648	-87.89415970	M	U	NAD27	NAD83	01	01
USGS	02378770	D-OLIVE CREEK AT US HWY 90 NEAR BRIDGEHEAD, AL.	ST	303919	0875303	30.65546874	-87.88416030	M	U	NAD27	NAD83	01	01
USGS	02378780	D'OLIVE CREEK NEAR BRIDGEHEAD, AL	ST	303907.45	0875322.73	30.65206944	-87.88964720	N	1	NAD83	NAD83	01	01
USGS	02378790	TIAWASEE CREEK NEAR BRIDGEHEAD, AL	ST	303834.03	0875330.45	30.64278610	-87.89179170	N	R	NAD83	NAD83	01	01
USGS	02378800	D-OLIVE CREEK AT US HWY 98 NEAR DAPHNE, AL.	ST	303909	0875442	30.65269099	-87.91166100	M	U	NAD27	NAD83	01	01
USGS	02397530	COOSA RIVER AT STATE LINE, AL/GA	ST	341206	0852651	34.20176124	-85.44745800	M	S	NAD27	NAD83	13	01
USGS	02397660	LUMPKIN MILL CREEK NEAR FORNEY	ST	340520	0852614	34.08898660	-85.43717930	M	U	NAD27	NAD83	01	01
USGS	02397680	SPRING CREEK NEAR BOMAR AL	ST	340740	0853149	34.12787430	-85.53023760	M	U	NAD27	NAD83	01	01
USGS	02398195	MILLS CREEK NEAR CHESTERFIELD AL	ST	342648	0853000	34.44675357	-85.49996080	M	U	NAD27	NAD83	01	01
